oftic,TICKER,CUSIP,CNAME,STATPERS,NUMEST,NUMUP4W,NUMDOWN4W,NUMUP1M,NUMDOWN1M,MEANPTG,MEDPTG,STDEV,PTGHIGH,PTGLOW,CURR,USFIRM
AEP,04LC,04930410,ATLAS ENGINEERED PRODUCTS LTD,2023-04-20,2,1,0,1,0,1.55,1.55,0.283,1.75,1.35,CAD,0
AEP,04LC,04930410,ATLAS ENGINEERED PRODUCTS LTD,2023-05-18,2,1,0,1,0,1.6,1.6,0.212,1.75,1.45,CAD,0
AEP,04LC,04930410,ATLAS ENGINEERED PRODUCTS LTD,2023-06-15,2,1,0,1,0,1.625,1.625,0.177,1.75,1.5,CAD,0
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2020-09-17,16,0,0,0,0,92.875,94,7.562,108,78,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2020-10-15,16,1,1,1,1,92.813,94,7.414,108,78,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2020-11-19,17,8,2,11,1,97,98,8.529,108,78,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2020-12-17,17,3,2,3,2,97.235,98,7.587,112,83,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-01-14,16,0,6,0,6,94.344,94,8.803,112,83,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-02-18,16,0,1,2,4,93.781,93.5,8.142,112,83,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-03-18,15,0,5,0,5,92.033,93,7.659,112,83,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-04-15,15,3,1,3,1,93.1,93,7.107,112,82,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-05-20,16,3,0,9,0,96.473,96,6.353,112,82,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-06-17,16,1,0,1,0,97.098,96.5,6.682,112,82,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-07-15,16,1,0,1,0,97.161,96.5,6.755,112,82,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-08-19,16,2,3,4,3,97.286,97.5,7.561,112,81,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-09-16,17,0,0,0,0,97.857,98,7.691,112,81,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-10-14,17,1,2,1,2,97.445,98,6.876,112,83,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-11-18,15,1,2,1,4,95.105,94.57,5.632,106,84,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2021-12-16,16,0,2,0,2,96.036,94.785,6.822,112,84,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-01-20,16,5,1,6,1,98.254,98,7.754,112,81,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-02-17,15,4,1,4,1,99.471,98,8.196,112,81,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-03-17,14,4,4,4,4,99.826,101.5,8.086,112,81,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-04-14,14,5,0,5,0,102.755,103,9.41,117,84,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-05-19,14,3,2,7,1,107.857,109.5,9.181,118,84,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-06-16,14,1,1,1,1,107.786,109.5,9.057,118,84,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-07-14,14,0,4,0,4,106.071,108,9.571,118,80,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-08-18,14,4,2,4,3,106.643,107.5,9.32,120,80,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-09-15,16,1,0,1,0,107.875,108.5,9.408,120,80,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-10-20,16,0,8,0,8,100.688,101,8.105,109,80,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-11-17,16,2,4,2,4,99.313,100.5,8.348,109,80,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2022-12-15,15,3,0,3,0,102.333,104,7.925,115,87,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2023-01-19,15,0,1,4,3,104.267,106,5.496,113,93,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2023-02-16,13,4,4,4,4,104.385,102,5.738,113,97,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2023-03-16,12,0,5,0,5,103,102.5,5.135,113,95,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2023-04-20,13,4,1,3,1,103.231,102,6.93,115,88,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2023-05-18,13,1,2,1,2,103.192,103,6.879,114,87.5,USD,1
AEP,AEP,02553710,AMERICAN ELECTRIC POWER COMPANY,2023-06-15,14,0,4,0,4,99.893,101,7.312,113,87.5,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2020-09-17,14,2,1,2,1,326.643,337.5,34.914,400,280,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2020-10-15,14,2,1,2,1,330.929,337.5,34.466,400,280,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2020-11-19,14,3,0,14,0,432.071,431,47.299,515,335,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2020-12-17,14,8,0,8,0,472.214,500,65.199,561,335,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-01-14,14,6,0,6,0,513.857,543,102.425,625,335,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-02-18,14,13,0,13,0,610,640,97.191,700,400,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-03-18,14,0,0,0,0,610,640,97.191,700,400,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-04-15,14,1,0,1,0,610.714,640,97.78,700,400,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-05-20,13,13,0,13,0,702.769,735,87.486,770,450,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-06-17,13,0,0,0,0,702.769,735,87.486,770,450,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-07-15,14,1,1,1,1,711.714,725,81.519,790,450,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-08-19,14,10,0,10,0,745.357,755,75.946,825,500,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-09-16,14,0,0,0,0,745.357,755,75.946,825,500,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-10-14,13,0,1,0,1,741.923,750,78.547,825,500,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-11-18,12,6,0,6,0,761.833,750,81.683,860,550,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2021-12-16,11,0,0,0,0,752.909,750,79.297,850,550,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-01-20,11,2,2,2,2,740.727,775,93.239,850,550,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-02-17,12,0,9,0,9,650.667,642.5,75.338,775,500,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-03-17,12,0,1,0,1,636.083,630,65.36,740,500,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-04-14,12,0,3,0,3,628.583,622.5,68.198,740,500,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-05-19,11,0,9,0,9,463.545,440,118.673,700,260,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-06-16,11,0,2,0,2,454,440,115.948,700,260,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-07-14,11,0,2,0,2,424.455,410,115.677,700,260,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-08-18,11,0,10,0,10,345.182,370,60.145,410,235,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-09-15,11,0,1,0,1,342.455,370,59.584,410,235,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-10-20,10,0,6,0,6,302.7,305,62.722,402,200,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-11-17,10,0,9,0,9,241.9,227.5,65.714,375,160,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2022-12-15,10,0,0,0,0,241.9,227.5,65.714,375,160,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2023-01-19,9,2,0,2,0,233.222,230,48.59,314,160,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2023-02-16,8,7,0,7,0,325.75,342.5,60.493,375,190,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2023-03-16,9,0,0,0,0,336.222,350,64.722,420,190,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2023-04-20,10,2,1,2,1,344.5,355,62.858,420,190,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2023-05-18,10,5,0,5,0,359.3,370,52.506,420,225,USD,1
ALGN,ALGN,01625510,ALIGN TECHNOLOGY INC,2023-06-15,10,0,0,0,0,359.3,370,52.506,420,225,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2020-09-17,34,5,0,5,0,78.494,78.5,18.973,120,9,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2020-10-15,35,4,0,4,0,80.794,80,20.479,120,9,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2020-11-19,33,15,1,16,1,87.115,92,20.69,120,13,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2020-12-17,32,5,0,5,0,90.213,93,20.699,120,13,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-01-14,32,6,1,6,1,92.525,94,21.731,120,13,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-02-18,31,18,0,19,0,102.532,110,24.785,161.9,17,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-03-18,30,0,1,0,1,102.863,110,25.043,161.9,17,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-04-15,31,1,1,1,1,102.4,105,24.285,161.9,17,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-05-20,32,9,1,9,1,104.303,108.5,24.71,169.7,17,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-06-17,34,0,0,0,0,104.344,106.5,23.289,169.7,17,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-07-15,34,2,0,2,0,104.785,108.5,23.45,169.7,17,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-08-19,34,17,0,17,0,114.374,110,19.036,169.7,74,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-09-16,34,2,0,2,0,117.462,112.5,20.34,172,90,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-10-14,34,2,1,2,1,118.844,117.5,19.752,172,90,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-11-18,34,27,2,27,2,141.456,140,21.343,180,101.5,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2021-12-16,34,3,0,3,0,143.456,140,21.934,180,101.5,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-01-20,35,3,1,3,1,144.443,145,21.764,180,101.5,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-02-17,39,21,2,21,2,153.593,150,27.222,246,101.5,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-03-17,39,0,1,0,1,151.541,150,22.717,200,101.5,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-04-14,38,0,6,0,6,148.384,150,22.385,200,107,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-05-19,38,3,16,3,18,137.908,140,25.164,200,97,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-06-16,38,2,2,2,2,138.184,140,28.653,230,97,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-07-14,37,2,7,2,7,131.432,130,28.779,230,85,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-08-18,37,6,11,4,15,124.054,120,21.995,200,85,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-09-15,38,0,3,0,3,123.658,121,21.644,200,85,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-10-20,39,0,26,0,26,101.082,95,30.189,200,65,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-11-17,39,3,19,3,19,90.903,85,25.059,200,60,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2022-12-15,38,3,1,3,1,90.874,87.5,24.983,200,60,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2023-01-19,37,1,2,1,2,91.005,90,25.285,200,60,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2023-02-16,35,15,4,15,4,93.597,90,23.117,200,67,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2023-03-16,36,0,0,0,0,93.775,90,22.809,200,67,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2023-04-20,35,4,0,7,0,98.334,95,24.398,200,67,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2023-05-18,35,17,4,17,4,101.743,100,22.006,200,60,USD,1
AMD,AMD,00790310,ADVANCED MICRO DEVICES INC,2023-06-15,35,22,0,22,0,127.657,137,29.411,200,60,USD,1
AMGN,AMGN,03116210,AMGEN INC,2020-09-17,25,0,0,0,0,262.76,270,30.484,308,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2020-10-15,24,1,5,1,5,260.625,265.5,30.238,308,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2020-11-19,24,2,17,2,17,252.667,258.5,31.014,304,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2020-12-17,24,3,1,3,1,253.417,257,31.271,304,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-01-14,25,3,2,3,2,255.28,265,31.792,304,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-02-18,25,6,8,7,7,254.2,260,30.422,301,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-03-18,25,5,1,5,1,255.412,265,31.051,301,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-04-15,25,2,0,2,0,255.932,265,31.354,301,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-05-20,24,3,8,3,8,255.629,265.5,31.961,298,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-06-17,23,3,0,3,0,254.961,265,31.799,298,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-07-15,23,0,0,0,0,254.961,265,31.799,298,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-08-19,23,2,5,3,5,253.391,255,29.957,298,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-09-16,22,0,2,0,2,250,250.5,28.692,298,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-10-14,22,0,2,0,2,247.455,248,29.414,298,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-11-18,21,1,10,1,10,244.81,235,28.261,298,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2021-12-16,25,0,1,0,1,239.96,235,30.358,298,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-01-20,24,1,2,3,2,239.958,235,29.329,298,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-02-17,23,11,1,11,1,247.043,250,31.453,298,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-03-17,24,2,0,2,0,248.487,251.3,30.143,298,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-04-14,23,1,2,1,2,246.291,250,28.631,287,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-05-19,23,10,2,12,1,249.339,250,29.472,295,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-06-16,23,2,0,2,0,250.035,252.6,29.814,295,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-07-14,23,2,0,2,0,250.687,253,29.68,295,185,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-08-18,22,6,3,7,2,253.173,255.5,30.568,295,182,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-09-15,22,0,1,0,1,253.118,255,30.564,295,182,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-10-20,22,1,2,1,2,253.982,255,31.139,295,182,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-11-17,23,15,1,15,1,265.2,270,37.639,325,180,USD,1
AMGN,AMGN,03116210,AMGEN INC,2022-12-15,22,2,0,2,0,265.936,269,39.54,325,180,USD,1
AMGN,AMGN,03116210,AMGEN INC,2023-01-19,22,3,1,5,1,270.027,278,39.021,325,180,USD,1
AMGN,AMGN,03116210,AMGEN INC,2023-02-16,22,0,15,0,15,258.482,263.5,37.703,325,175,USD,1
AMGN,AMGN,03116210,AMGEN INC,2023-03-16,21,0,1,0,1,258.286,265,38.462,325,175,USD,1
AMGN,AMGN,03116210,AMGEN INC,2023-04-20,21,0,3,0,3,257.667,265,38.361,325,175,USD,1
AMGN,AMGN,03116210,AMGEN INC,2023-05-18,20,3,6,3,6,255.6,262.5,37.651,325,175,USD,1
AMGN,AMGN,03116210,AMGEN INC,2023-06-15,20,0,1,0,1,254.55,257,37.492,325,175,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2020-09-17,45,1,0,1,0,184.038,185,17.282,218.9,132.3,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2020-10-15,45,4,0,4,0,186.249,185,16.873,225,132.3,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2020-11-19,46,24,1,24,1,190.639,190,13.109,225,152.4,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2020-12-17,47,1,0,1,0,190.519,190,13.524,225,152.4,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-01-14,47,2,0,2,0,190.785,190,13.546,225,152.4,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-02-18,46,31,0,31,0,199.969,200,17.172,260,152.4,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-03-18,45,0,0,0,0,199.413,200,16.942,260,152.4,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-04-15,44,2,1,2,1,199.883,200,18.122,260,152.4,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-05-20,47,37,0,36,1,212.249,210,14.372,275,188.75,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-06-17,47,0,0,0,0,211.93,210,14.249,275,188.75,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-07-15,48,0,0,0,0,212.067,210,14.128,275,188.75,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-08-19,48,2,23,2,22,207.693,205.125,12.255,250,188.75,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-09-16,50,1,0,1,0,208.025,205.125,12.77,250,188.75,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-10-14,52,0,3,0,3,207.648,205.125,12.643,250,188.75,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-11-18,50,4,21,4,21,204.587,200.5,10.813,250,188.75,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2021-12-16,50,5,0,5,0,205.867,202.625,12.109,250,188.75,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-01-20,50,2,0,2,1,206.149,205,12.097,250,188.55,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-02-17,52,9,7,9,7,205.095,203.225,12.915,250,166.65,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-03-17,52,1,4,1,4,204.994,201.25,13.551,250,166.65,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-04-14,53,0,1,0,1,203.674,200,16.096,250,140,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-05-19,53,0,43,0,43,181.708,185,21.65,232.75,112.5,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-06-16,51,1,11,1,11,177.446,175,24.815,232.75,107,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-07-14,51,0,9,0,9,173.435,175,25.235,232.75,107,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-08-18,52,21,9,17,15,173.635,175,23.412,232.75,110,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-09-15,48,1,1,1,1,171.177,172,21.702,232.75,110,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-10-20,47,1,10,1,10,168.069,170,21.721,232.75,100,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-11-17,47,0,41,0,41,141.365,140,22.603,232.75,80,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2022-12-15,47,1,3,1,3,140.636,140,23.537,232.75,80,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2023-01-19,47,0,9,0,12,136.381,135,22.623,232.75,80,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2023-02-16,47,18,10,18,10,135.75,135,19.765,232.75,90,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2023-03-16,46,0,0,0,0,133.641,135,13.628,160,90,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2023-04-20,44,1,3,2,3,132.83,134,13.64,156.5,90,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2023-05-18,43,13,5,13,5,133.721,134,13.054,165,90,USD,1
AMZN,AMZN,02313510,AMAZON.COM INC,2023-06-15,44,6,0,6,0,136.452,135,14.229,165,90,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2020-09-17,10,0,0,0,0,317.8,324,31.297,350,255,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2020-10-15,10,1,0,1,0,322.3,324,36.797,380,255,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2020-11-19,10,8,0,8,0,341,345,36.12,380,266,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2020-12-17,11,1,0,1,0,347.727,345,32.28,380,266,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-01-14,11,1,0,1,0,350.727,345,36.797,413,266,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-02-18,11,3,0,3,0,362.182,365,45.296,430,266,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-03-18,12,5,3,5,3,368.167,374.5,38.428,415,270,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-04-15,13,0,0,0,0,370.615,379,37.836,415,270,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-05-20,14,2,5,2,5,369.643,371,37.918,415,271,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-06-17,15,0,1,0,1,367.127,370,37.215,415,271,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-07-15,15,0,0,0,0,367.127,370,37.215,415,271,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-08-19,15,13,0,13,0,387.727,392,36.913,430,275,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-09-16,15,1,0,1,0,389.767,398,36.762,430,275,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-10-14,14,0,1,0,1,386.75,391,37.381,430,275,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-11-18,15,12,0,12,0,414.693,420.4,39.518,470,305,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2021-12-16,15,1,0,1,0,416.693,420.4,41.852,475,305,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-01-20,15,0,1,0,1,415.76,420.4,41.953,475,305,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-02-17,15,0,1,0,1,410.027,415,41.347,475,305,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-03-17,14,0,11,0,11,366.314,376,43.575,420.4,260,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-04-14,15,0,1,0,1,349.133,350,49.263,420,253,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-05-19,14,0,8,0,8,325.357,320,49.149,420,245,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-06-16,15,0,3,0,3,316.933,315,52.791,420,219,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-07-14,15,0,1,0,1,315.8,315,52.903,420,219,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-08-18,17,5,2,5,2,317.941,320,49.032,420,219,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-09-15,17,2,0,2,0,320.059,320,45.424,420,246,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-10-20,17,0,5,0,5,299,311,46.295,392,200,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-11-17,16,0,11,0,11,264.119,262.5,49.248,392,200,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2022-12-15,16,2,1,2,1,263.119,262.5,47.032,392,200,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2023-01-19,17,1,0,1,0,265.347,270,43.754,392,209,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2023-02-16,17,1,0,1,0,265.935,270,44.242,392,209,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2023-03-16,15,13,0,13,0,314.687,321,31.842,392,260,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2023-04-20,15,2,0,2,0,318.487,321,31.309,392,260,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2023-05-18,15,8,1,8,1,328.2,330,30.623,392,280,USD,1
ANSS,ANSS,03662Q10,ANSYS INC,2023-06-15,14,0,0,0,0,328.714,330,31.711,392,280,USD,1
AVGO,AOVG,11135F10,BROADCOM INC,2020-09-17,29,25,0,25,0,399.586,400,26.528,450,350,USD,1
AVGO,AOVG,11135F10,BROADCOM INC,2020-10-15,29,2,0,2,0,400.793,400,26.503,450,350,USD,1
AVGO,AOVG,11135F10,BROADCOM INC,2020-11-19,29,0,0,1,0,402,400,26.789,450,350,USD,1
AVGO,AOVG,11135F10,BROADCOM INC,2020-12-17,28,27,0,27,0,458.536,467,30.707,500,392,USD,1
AVGO,AOVG,11135F10,BROADCOM INC,2021-01-14,28,6,0,6,0,468.286,470,31.709,530,400,USD,1
AVGO,AOVG,11135F10,BROADCOM INC,2021-02-18,28,2,0,4,0,476.536,480,38.066,545,400,USD,1
AVGO,AOVG,11135F10,BROADCOM INC,2021-03-18,27,20,0,20,0,508.222,500,41.526,580,425,USD,1
AVGO,AOVG,11135F10,BROADCOM INC,2021-04-15,27,1,0,1,0,512.852,505,38.343,580,425,USD,1
